Date,Open,High,Low,Close,AdjClose,Volume
4/12/2017,35.400002,35.537498,35.252499,35.450001,33.0923,81400000
4/13/2017,35.477501,35.595001,35.262501,35.262501,32.917263,71291600
4/17/2017,35.369999,35.470001,35.217499,35.4575,33.099293,66328400
4/18/2017,35.352501,35.509998,35.2775,35.299999,32.952282,58790000
4/19/2017,35.470001,35.5,35.112499,35.169998,32.830917,69313600
4/20/2017,35.305,35.73,35.290001,35.610001,33.241653,93278400
4/21/2017,35.610001,35.669998,35.462502,35.567501,33.201996,69283600
4/24/2017,35.875,35.987499,35.794998,35.91,33.521702,68537200
4/25/2017,35.977501,36.224998,35.967499,36.1325,33.729412,75486000
4/26/2017,36.1175,36.150002,35.845001,35.919998,33.531036,80164800
4/27/2017,35.98,36.040001,35.827499,35.947498,33.556705,56985200
4/28/2017,36.022499,36.075001,35.817501,35.912498,33.52404,83441600
5/1/2017,36.275002,36.799999,36.240002,36.645,34.207813,134411600
5/2/2017,36.884998,37.022499,36.709999,36.877499,34.424862,181408800
5/3/2017,36.397499,36.872501,36.067501,36.764999,34.319851,182788000
5/4/2017,36.630001,36.785,36.452499,36.6325,34.196156,93487600
5/5/2017,36.689999,37.244999,36.689999,37.240002,34.763252,109310800
5/8/2017,37.2575,38.424999,37.2575,38.252499,35.70842,195009600
5/9/2017,38.467499,38.720001,38.362499,38.497501,35.937111,156521600
5/10/2017,38.407501,38.485001,38.0275,38.314999,35.766754,103222800
5/11/2017,38.112499,38.517502,38.077499,38.487499,36.076073,109020400
5/12/2017,38.674999,39.105,38.6675,39.025002,36.579895,130108000
5/15/2017,39.002499,39.162498,38.762501,38.924999,36.48616,104038800
5/16/2017,38.985001,39.014999,38.68,38.8675,36.432262,80194000
5/17/2017,38.400002,38.642502,37.427502,37.5625,35.209042,203070800
5/18/2017,37.817501,38.334999,37.782501,38.134998,35.745674,134272800
5/19/2017,38.345001,38.494999,38.157501,38.264999,35.867519,107843200
5/22/2017,38.5,38.645,38.227501,38.497501,36.085453,91865600
5/23/2017,38.724998,38.724998,38.327499,38.450001,36.04092,79675600
5/24/2017,38.459999,38.5425,38.1675,38.334999,35.933125,76712000
5/25/2017,38.432499,38.587502,38.2575,38.467499,36.057327,76942400
5/26/2017,38.5,38.560001,38.327499,38.4025,35.996399,87710400
5/30/2017,38.355,38.607498,38.3325,38.4175,36.010464,80507600
5/31/2017,38.4925,38.5425,38.095001,38.189999,35.797222,97804800
6/1/2017,38.2925,38.3325,38.055,38.294998,35.895645,65616400
6/2/2017,38.395,38.862499,38.2225,38.862499,36.427578,111082800
6/5/2017,38.584999,38.612499,38.365002,38.482498,36.071384,101326800
6/6/2017,38.474998,38.952499,38.445,38.612499,36.193237,106499600
6/7/2017,38.755001,38.994999,38.619999,38.842499,36.40884,84278400
6/8/2017,38.8125,38.884998,38.599998,38.747501,36.319794,85003200
6/9/2017,38.797501,38.797501,36.505001,37.244999,34.911427,259530800
6/12/2017,36.435001,36.522499,35.627499,36.355,34.077194,289229200
6/13/2017,36.790001,36.862499,36.287498,36.647499,34.35136,136661600
6/14/2017,36.875,36.875,35.959999,36.290001,34.01627,126124800
6/15/2017,35.830002,36.119999,35.552502,36.072498,33.812382,128661600
6/16/2017,35.945,36.125,35.549999,35.567501,33.339039,201444400
6/19/2017,35.915001,36.685001,35.915001,36.584999,34.292774,130165600
6/20/2017,36.717499,36.717499,36.235001,36.252499,33.98111,99600400
6/21/2017,36.380001,36.517502,36.1525,36.467499,34.18264,85063200
6/22/2017,36.442501,36.674999,36.279999,36.407501,34.126408,76425200
6/23/2017,36.282501,36.790001,36.2775,36.57,34.278728,141757600
6/26/2017,36.7925,37.07,36.345001,36.455002,34.170929,102769600
6/27/2017,36.252499,36.540001,35.904999,35.932499,33.68116,99047600
6/28/2017,36.122501,36.5275,35.790001,36.4575,34.173264,88329600
6/29/2017,36.177502,36.282501,35.57,35.919998,33.669434,125997600
6/30/2017,36.112499,36.240002,35.945,36.005001,33.749123,92096400
7/3/2017,36.220001,36.325001,35.775002,35.875,33.62727,57111200
7/5/2017,35.922501,36.197498,35.68,36.022499,33.765514,86278400
7/6/2017,35.755001,35.875,35.602501,35.682499,33.446827,96515200
7/7/2017,35.724998,36.1875,35.724998,36.044998,33.786617,76806800
7/10/2017,36.0275,36.487499,35.842499,36.264999,33.992832,84362400
7/11/2017,36.182499,36.462502,36.095001,36.3825,34.102962,79127200
7/12/2017,36.467499,36.544998,36.205002,36.435001,34.15218,99538000
7/13/2017,36.375,37.122501,36.360001,36.942501,34.62788,100797600
7/14/2017,36.9925,37.3325,36.8325,37.259998,34.925488,80528400
7/17/2017,37.205002,37.724998,37.142502,37.389999,35.04734,95174000
7/18/2017,37.299999,37.532501,37.1675,37.52,35.169197,71475200
7/19/2017,37.619999,37.855,37.487499,37.755001,35.389477,83692000
7/20/2017,37.875,37.935001,37.547501,37.584999,35.230122,68974800
7/21/2017,37.497501,37.610001,37.220001,37.567501,35.213715,105010400
7/24/2017,37.645,38.110001,37.474998,38.022499,35.640205,85972800
7/25/2017,37.950001,38.459999,37.950001,38.185001,35.79253,75415600
7/26/2017,38.337502,38.482498,38.264999,38.365002,35.961254,63124000
7/27/2017,38.4375,38.497501,36.825001,37.639999,35.281677,129905200
7/28/2017,37.4725,37.557499,37.297501,37.375,35.033272,68854800
7/31/2017,37.474998,37.5825,37.032501,37.182499,34.852829,79383600
8/1/2017,37.275002,37.555,37.102501,37.512501,35.162167,141474400
8/2/2017,39.82,39.9375,39.040001,39.285,36.823616,279747200
8/3/2017,39.262501,39.302502,38.755001,38.892502,36.455696,108389200
8/4/2017,39.017502,39.349998,38.922501,39.0975,36.647858,82239600
8/7/2017,39.264999,39.73,39.1675,39.702499,37.21497,87481200
8/8/2017,39.650002,40.4575,39.567501,40.02,37.512562,144823600
8/9/2017,39.814999,40.317501,39.7775,40.264999,37.742214,104526000
8/10/2017,39.974998,40,38.657501,38.830002,36.540054,163217200
8/11/2017,39.150002,39.642502,39.017502,39.369999,37.048195,105028400
8/14/2017,39.830002,40.052502,39.6875,39.962502,37.60577,88490800
8/15/2017,40.165001,40.549999,40.035,40.400002,38.017464,117862000
8/16/2017,40.485001,40.627499,40.037498,40.237499,37.864548,110686400
8/17/2017,40.130001,40.177502,39.459999,39.465,37.137592,111762400
8/18/2017,39.465,39.875,39.18,39.375,37.052898,109712400
8/21/2017,39.375,39.4725,38.7775,39.302502,36.98468,105474000
8/22/2017,39.557499,40,39.505001,39.945,37.589298,86418400
8/23/2017,39.767502,40.1175,39.720001,39.994999,37.636345,77596400
8/24/2017,40.107498,40.185001,39.637501,39.817501,37.469318,79275600
8/25/2017,39.912498,40.139999,39.817501,39.965,37.608105,101920400
8/28/2017,40.035,40.5,39.982498,40.3675,37.98687,103864000
8/29/2017,40.025002,40.779999,40,40.727501,38.325645,118067600
8/30/2017,40.950001,40.9725,40.6525,40.837502,38.429157,109078400
8/31/2017,40.91,41.130001,40.869999,41,38.582077,107140400
9/1/2017,41.200001,41.235001,40.907501,41.012501,38.593838,66364400
9/5/2017,40.9375,41.0625,40.139999,40.52,38.130386,117874000
9/6/2017,40.677502,40.747501,40.130001,40.477501,38.090389,86606800
9/7/2017,40.522499,40.560001,40.09,40.314999,37.937466,87714000
9/8/2017,40.215,40.287498,39.6325,39.657501,37.318741,114446000
9/11/2017,40.125,40.512501,39.9725,40.375,37.993935,126323200
9/12/2017,40.6525,40.990002,39.692501,40.215,37.843384,286856000
9/13/2017,39.967499,39.990002,39.477501,39.912498,37.558701,179629600
9/14/2017,39.747501,39.849998,39.522499,39.57,37.236401,95042800
9/15/2017,39.6175,40.2425,39.5,39.970001,37.612823,196458400
9/18/2017,40.0275,40.125,39.5,39.6675,37.328163,113077600
9/19/2017,39.877499,39.942501,39.610001,39.682499,37.34227,83242400
9/20/2017,39.474998,39.564999,38.4575,39.017502,36.716499,211805600
9/21/2017,38.950001,38.950001,38.1875,38.3475,36.085999,150046800
9/22/2017,37.884998,38.067501,37.639999,37.9725,35.73312,186581600
9/25/2017,37.497501,37.9575,37.290001,37.637501,35.417881,177549200
9/26/2017,37.945,38.48,37.922501,38.285,36.027191,146640000
9/27/2017,38.450001,38.68,38.384998,38.557499,36.283611,102016800
9/28/2017,38.4725,38.57,38.174999,38.32,36.060131,88022000
9/29/2017,38.302502,38.532501,38,38.529999,36.25774,105199200
10/2/2017,38.564999,38.612499,38.18,38.452499,36.184814,74795200
10/3/2017,38.502499,38.772499,38.477501,38.619999,36.34243,64921200
10/4/2017,38.407501,38.465,38.115002,38.369999,36.107166,80655200
10/5/2017,38.544998,38.860001,38.512501,38.8475,36.556522,85135200
10/6/2017,38.7425,38.872501,38.639999,38.825001,36.535351,69630400
10/9/2017,38.952499,39.182499,38.872501,38.959999,36.662384,65051600
10/10/2017,39.014999,39.5,38.775002,38.974998,36.676498,62468000
10/11/2017,38.9925,39.244999,38.9375,39.137501,36.829411,67622400
10/12/2017,39.087502,39.342499,38.932499,39,36.700027,64500400
10/13/2017,39.182499,39.32,39.102501,39.247501,36.932926,65576800
10/16/2017,39.474998,40,39.412498,39.970001,37.612823,96486000
10/17/2017,39.945,40.217499,39.807499,40.1175,37.751617,75989200
10/18/2017,40.105,40.177502,39.900002,39.939999,37.584587,65496800
10/19/2017,39.1875,39.27,38.755001,38.994999,36.695309,170336800
10/20/2017,39.1525,39.4375,38.990002,39.0625,36.758842,95896400
10/23/2017,39.2225,39.422501,38.875,39.0425,36.740021,87937200
10/24/2017,39.072498,39.355,39.049999,39.275002,36.958809,71028800
10/25/2017,39.227501,39.387501,38.817501,39.102501,36.796478,84828400
10/26/2017,39.307499,39.4575,39.195,39.352501,37.031727,68002000
10/27/2017,39.822498,40.900002,39.674999,40.762501,38.358582,177816800
10/30/2017,40.9725,42.017502,40.93,41.68,39.221966,178803200
10/31/2017,41.974998,42.412498,41.735001,42.259998,39.767773,144187200
11/1/2017,42.467499,42.485001,41.4025,41.7225,39.261963,134551200
11/2/2017,41.650002,42.125,41.32,42.0275,39.548985,165573600
11/3/2017,43.5,43.564999,42.779999,43.125,40.58176,237594400
11/6/2017,43.092499,43.747501,42.93,43.5625,40.993458,140105200
11/7/2017,43.477501,43.8125,43.400002,43.702499,41.125202,97446000
11/8/2017,43.665001,44.060001,43.5825,44.060001,41.461617,97638000
11/9/2017,43.7775,44.025002,43.285,43.970001,41.376923,117930400
11/10/2017,43.7775,43.845001,43.567501,43.6675,41.239986,100582000
11/13/2017,43.375,43.625,43.349998,43.4925,41.074715,67928400
11/14/2017,43.259998,43.369999,42.794998,42.834999,40.453751,99130000
11/15/2017,42.4925,42.580002,42.095001,42.27,39.920177,116632400
11/16/2017,42.794998,42.967499,42.575001,42.775002,40.397102,94550000
11/17/2017,42.759998,42.8475,42.41,42.537498,40.172794,87598000
11/20/2017,42.572498,42.639999,42.389999,42.494999,40.132664,65049600
11/21/2017,42.695,43.424999,42.695,43.285,40.87875,100525200
11/22/2017,43.34,43.75,43.262501,43.740002,41.30846,102355600
11/24/2017,43.775002,43.875,43.662498,43.7425,41.310822,56106800
11/27/2017,43.762501,43.77,43.334999,43.522499,41.103043,82867200
11/28/2017,43.575001,43.717499,42.965,43.267502,40.862228,105715200
11/29/2017,43.157501,43.23,41.790001,42.369999,40.01461,166665600
11/30/2017,42.607498,43.035,42.110001,42.962502,40.574177,166108800
12/1/2017,42.487499,42.9175,42.125,42.762501,40.3853,159037200
12/4/2017,43.119999,43.154999,42.407501,42.450001,40.090168,130169600
12/5/2017,42.264999,42.880001,42.099998,42.41,40.052387,109400800
12/6/2017,41.875,42.549999,41.615002,42.252499,39.903648,114240000
12/7/2017,42.2575,42.610001,42.227501,42.330002,39.976849,102693200
12/8/2017,42.622501,42.75,42.205002,42.342499,39.988644,93420800
12/11/2017,42.299999,43.2225,42.197498,43.1675,40.76778,141095200
12/12/2017,43.037498,43.0975,42.865002,42.924999,40.538757,77636800
12/13/2017,43.125,43.384998,43,43.067501,40.673351,95273600
12/14/2017,43.099998,43.282501,42.912498,43.055,40.66153,81906000
12/15/2017,43.407501,43.5425,43.115002,43.4925,41.074715,160677200
12/18/2017,43.720001,44.299999,43.715,44.105,41.653149,117684400
12/19/2017,43.7575,43.8475,43.522499,43.634998,41.209293,109745600
12/20/2017,43.717499,43.855,43.3125,43.587502,41.164425,93902400
12/21/2017,43.5425,44.005001,43.525002,43.752499,41.320263,83799600
12/22/2017,43.669998,43.855,43.625,43.752499,41.320263,65397600
12/26/2017,42.700001,42.8675,42.419998,42.642502,40.271969,132742000
12/27/2017,42.525002,42.695,42.427502,42.650002,40.279053,85992800
12/28/2017,42.75,42.962502,42.619999,42.77,40.39238,65920800
12/29/2017,42.630001,42.647499,42.305,42.307499,39.955582,103999600
1/2/2018,42.540001,43.075001,42.314999,43.064999,40.670979,102223600
1/3/2018,43.1325,43.637501,42.990002,43.057499,40.663902,118071600
1/4/2018,43.134998,43.3675,43.02,43.2575,40.852783,89738400
1/5/2018,43.360001,43.842499,43.262501,43.75,41.317902,94640000
1/8/2018,43.587502,43.9025,43.482498,43.587502,41.164425,82271200
1/9/2018,43.637501,43.764999,43.352501,43.5825,41.159714,86336000
1/10/2018,43.290001,43.575001,43.25,43.572498,41.150269,95839600
1/11/2018,43.647499,43.872501,43.622501,43.82,41.384007,74670800
1/12/2018,44.044998,44.34,43.912498,44.272499,41.811344,101672400
1/16/2018,44.474998,44.8475,44.035,44.047501,41.598873,118263600
1/17/2018,44.037498,44.8125,43.767502,44.775002,42.285919,137547200
1/18/2018,44.842499,45.025002,44.5625,44.814999,42.3237,124773600
1/19/2018,44.6525,44.895,44.352501,44.615002,42.134815,129700400
1/22/2018,44.325001,44.445,44.150002,44.25,41.7901,108434400
1/23/2018,44.325001,44.860001,44.205002,44.259998,41.799553,130756400
1/24/2018,44.3125,44.325001,43.299999,43.555,41.133739,204420400
1/25/2018,43.627499,43.737499,42.6325,42.7775,40.399467,166116000
1/26/2018,43,43,42.514999,42.877499,40.4939,156572000
1/29/2018,42.540001,42.540001,41.767502,41.990002,39.655739,202561600
1/30/2018,41.3825,41.842499,41.174999,41.7425,39.422005,184192800
1/31/2018,41.717499,42.110001,41.625,41.857498,39.530602,129915600
2/1/2018,41.7925,42.154999,41.689999,41.945,39.613232,188923200
2/2/2018,41.5,41.700001,40.025002,40.125,37.894417,346375200
2/5/2018,39.775002,40.970001,39,39.122501,36.947643,290954000
2/6/2018,38.7075,40.93,38.5,40.7575,38.491753,272975200
2/7/2018,40.772499,40.849998,39.767502,39.884998,37.667763,206434400
2/8/2018,40.072498,40.25,38.7575,38.787498,36.631271,217562000
2/9/2018,39.267502,39.4725,37.560001,39.102501,37.079315,282690400
2/12/2018,39.625,40.9725,39.377499,40.677502,38.572826,243278000
2/13/2018,40.487499,41.1875,40.412498,41.084999,38.959248,130196800
2/14/2018,40.759998,41.884998,40.720001,41.842499,39.677555,162579600
2/15/2018,42.447498,43.272499,42.25,43.247501,41.009861,204588800
2/16/2018,43.09,43.705002,42.942501,43.107498,40.877094,160704400
2/20/2018,43.012501,43.564999,42.855,42.962502,40.739601,135722000
2/21/2018,43.2075,43.529999,42.752499,42.767502,40.554691,149886400
2/22/2018,42.950001,43.487499,42.927502,43.125,40.8937,123967600
2/23/2018,43.4175,43.912498,43.384998,43.875,41.604889,135249600
2/26/2018,44.087502,44.8475,44.052502,44.7425,42.427502,152648800
2/27/2018,44.775002,45.119999,44.540001,44.5975,42.290005,155712400
2/28/2018,44.814999,45.154999,44.512501,44.529999,42.226002,151128400
3/1/2018,44.634998,44.945,43.165001,43.75,41.486359,195208000
3/2/2018,43.200001,44.075001,43.112499,44.052502,41.773209,153816000
3/5/2018,43.802502,44.435001,43.630001,44.205002,41.917816,113605600
3/6/2018,44.477501,44.5625,44.032501,44.1675,41.882252,95154000
3/7/2018,43.735001,43.962502,43.567501,43.7575,41.493469,126814000
3/8/2018,43.869999,44.279999,43.767502,44.235001,41.946266,95096400
3/9/2018,44.490002,45,44.3475,44.994999,42.666943,128740800
3/12/2018,45.072498,45.5975,45.052502,45.43,43.079445,128828400
3/13/2018,45.647499,45.875,44.810001,44.9925,42.664562,126774000
3/14/2018,45.080002,45.130001,44.452499,44.610001,42.301861,117473600
3/15/2018,44.625,45.060001,44.517502,44.662498,42.351635,90975200
3/16/2018,44.662498,44.779999,44.404999,44.505001,42.202297,157618800
3/19/2018,44.330002,44.3675,43.415001,43.825001,41.557484,133787200
3/20/2018,43.810001,44.200001,43.735001,43.810001,41.543247,78597600
3/21/2018,43.759998,43.772499,42.814999,42.817501,40.602104,148219600
3/22/2018,42.5,43.169998,42.150002,42.212502,40.0284,165963200
3/23/2018,42.0975,42.48,41.235001,41.235001,39.10149,164115200
3/26/2018,42.017502,43.275002,41.610001,43.192501,40.95771,150164800
3/27/2018,43.419998,43.787498,41.73,42.084999,39.907505,163690400
3/28/2018,41.8125,42.505001,41.297501,41.619999,39.466564,166674000
3/29/2018,41.952499,42.9375,41.724998,41.945,39.774738,153594000
4/2/2018,41.66,42.235001,41.1175,41.669998,39.513985,150347200
4/3/2018,41.91,42.1875,41.220001,42.0975,39.919361,121112000
4/4/2018,41.220001,43.002499,41.192501,42.9025,40.682705,138422000
4/5/2018,43.145,43.557499,43.02,43.200001,40.964813,107732800
4/6/2018,42.7425,43.119999,42.049999,42.095001,39.916988,140021200
4/9/2018,42.470001,43.272499,42.462502,42.512501,40.312889,116070800
4/10/2018,43.25,43.5,42.8825,43.3125,41.071499,113634400
4/11/2018,43.057499,43.48,42.924999,43.110001,40.879463,89726400
4/12/2018,43.352501,43.75,43.259998,43.535,41.282482,91557200
4/13/2018,43.695,43.959999,43.462502,43.682499,41.42234,100497200
4/16/2018,43.7575,44.047501,43.7075,43.955002,41.680756,86313600
4/17/2018,44.122501,44.735001,44.102501,44.560001,42.254448,106421600
4/18/2018,44.452499,44.705002,44.220001,44.459999,42.159626,83018000
4/19/2018,43.439999,43.8475,43.165001,43.200001,40.964813,139235200
4/20/2018,42.650002,42.805,41.357498,41.43,39.286388,261964400
4/23/2018,41.7075,41.73,41.022499,41.310001,39.1726,146062000
4/24/2018,41.4175,41.5825,40.305,40.735001,38.627346,134768000
4/25/2018,40.654999,41.355,40.602501,40.912498,38.795658,113528400
4/26/2018,41.029999,41.432499,40.842499,41.055,38.93079,111852000
4/27/2018,41,41.0825,40.157501,40.580002,38.480373,142623200
4/30/2018,40.532501,41.814999,40.459999,41.314999,39.177341,169709600
5/1/2018,41.602501,42.299999,41.317501,42.275002,40.087677,214277600
5/2/2018,43.807499,44.4375,43.450001,44.142502,41.858555,266157600
5/3/2018,43.970001,44.375,43.610001,44.2225,41.934418,136272800
5/4/2018,44.5625,46.0625,44.5425,45.9575,43.579636,224805200
5/7/2018,46.294998,46.9175,46.1875,46.290001,43.894932,169805600
5/8/2018,46.247501,46.555,45.9175,46.512501,44.105919,113611200
5/9/2018,46.637501,46.849998,46.305,46.84,44.416477,92844800
5/10/2018,46.935001,47.592499,46.912498,47.509998,45.051819,111957200
5/11/2018,47.372501,47.514999,46.862499,47.147499,44.880463,104848800
5/14/2018,47.252499,47.3825,46.965,47.037498,44.775753,83115200
5/15/2018,46.695,46.767502,46.275002,46.610001,44.368809,94780800
5/16/2018,46.517502,47.115002,46.5,47.044998,44.782898,76732400
5/17/2018,47,47.227501,46.59,46.747501,44.499695,69176000
5/18/2018,46.797501,46.952499,46.532501,46.577499,44.337868,73190800
5/21/2018,47,47.317501,46.727501,46.907501,44.652016,73603200
5/22/2018,47.095001,47.220001,46.695,46.790001,44.540169,60962800
5/23/2018,46.587502,47.125,46.439999,47.09,44.825729,80233600
5/24/2018,47.192501,47.209999,46.552502,47.037498,44.775753,92936000
5/25/2018,47.057499,47.412498,46.912498,47.145,44.87809,69844000
5/29/2018,46.900002,47.1875,46.717499,46.974998,44.716263,90056400
5/30/2018,46.93,47,46.695,46.875,44.621063,74762000
5/31/2018,46.805,47.057499,46.535,46.717499,44.471146,109931200
6/1/2018,46.997501,47.564999,46.9375,47.560001,45.273136,93770000
6/4/2018,47.91,48.355,47.837502,47.9575,45.651524,105064800
6/5/2018,48.267502,48.485001,48.09,48.327499,46.003727,86264000
6/6/2018,48.407501,48.52,47.98,48.494999,46.163174,83734400
6/7/2018,48.535,48.549999,48.084999,48.365002,46.039425,85388800
6/8/2018,47.7925,48,47.442501,47.924999,45.620571,106627200
6/11/2018,47.837502,47.9925,47.552502,47.807499,45.508728,73234000
6/12/2018,47.8475,48.1525,47.787498,48.07,45.758614,67644400
6/13/2018,48.105,48.220001,47.610001,47.674999,45.382599,86553600
6/14/2018,47.887501,47.892502,47.555,47.700001,45.406403,86440400
6/15/2018,47.5075,47.540001,47.064999,47.209999,44.939964,246876800
6/18/2018,46.970001,47.305,46.799999,47.185001,44.916176,73939600
6/19/2018,46.285,46.5825,45.862499,46.422501,44.190334,134314000
6/20/2018,46.587502,46.799999,46.432499,46.625,44.383087,82514800
6/21/2018,46.8125,47.087502,46.235001,46.365002,44.135586,102847600
6/22/2018,46.529999,46.537498,46.174999,46.23,44.00708,108801600
6/25/2018,45.849998,46.23,45.182499,45.5425,43.35265,126652400
6/26/2018,45.747501,46.6325,45.634998,46.107498,43.890472,98276800
6/27/2018,46.307499,46.82,46.0075,46.040001,43.826214,101141200
6/28/2018,46.025002,46.552502,45.950001,46.375,44.145107,69460800
6/29/2018,46.572498,46.797501,45.727501,46.2775,44.052296,90950800
7/2/2018,45.955002,46.825001,45.855,46.794998,44.544922,70925200
7/3/2018,46.947498,46.987499,45.884998,45.98,43.769093,55819200
7/5/2018,46.314999,46.602501,46.07,46.349998,44.121323,66416800
7/6/2018,46.355,47.107498,46.299999,46.9925,44.732918,69940800
7/9/2018,47.375,47.669998,47.325001,47.645,45.354046,79026400
7/10/2018,47.677502,47.82,47.544998,47.587502,45.299309,63756400
7/11/2018,47.125,47.445,46.9025,46.970001,44.711498,75326000
7/12/2018,47.3825,47.852501,47.327499,47.7575,45.461136,72164400
7/13/2018,47.77,47.959999,47.724998,47.8325,45.532528,50055600
7/16/2018,47.880001,48.162498,47.605,47.727501,45.432583,60172400
7/17/2018,47.4375,47.967499,47.299999,47.862499,45.561085,62138000
7/18/2018,47.945,47.950001,47.482498,47.599998,45.311207,65573600
7/19/2018,47.422501,48.137501,47.422501,47.970001,45.663422,81147200
7/20/2018,47.945,48.107498,47.5425,47.860001,45.558712,82704800
7/23/2018,47.669998,47.990002,47.389999,47.9025,45.599167,63957600
7/24/2018,48.112499,48.415001,48.012501,48.25,45.929955,74791600
7/25/2018,48.264999,48.712502,48.107498,48.705002,46.363079,66839600
7/26/2018,48.6525,48.990002,48.4025,48.552502,46.217918,76304000
7/27/2018,48.747501,48.797501,47.525002,47.744999,45.449226,96096000
7/30/2018,47.974998,48.049999,47.267502,47.477501,45.194603,84118000
7/31/2018,47.575001,48.035,47.334999,47.572498,45.28503,157492000
8/1/2018,49.782501,50.439999,49.327499,50.375,47.952774,271742800
8/2/2018,50.145,52.095001,50.087502,51.8475,49.354473,249616000
8/3/2018,51.7575,52.185001,51.369999,51.997501,49.497261,133789600
8/6/2018,52,52.3125,51.767502,52.267502,49.75428,101701600
8/7/2018,52.330002,52.375,51.689999,51.7775,49.287842,102349600
8/8/2018,51.512501,51.952499,51.130001,51.8125,49.321144,90102000
8/9/2018,52.3825,52.445,51.799999,52.220001,49.709064,93970400
8/10/2018,51.84,52.275002,51.6675,51.8825,49.560989,98444800
8/13/2018,52.327499,52.737499,51.924999,52.217499,49.881012,103563600
8/14/2018,52.540001,52.639999,52.064999,52.4375,50.091167,82992000
8/15/2018,52.305,52.685001,52.0825,52.560001,50.208183,115230400
8/16/2018,52.9375,53.452499,52.8675,53.330002,50.943733,114001600
8/17/2018,53.360001,54.487499,53.290001,54.395,51.961086,141708000
8/20/2018,54.525002,54.794998,53.7775,53.865002,51.454796,121150800
8/21/2018,54.200001,54.297501,53.5075,53.759998,51.354492,104639200
8/22/2018,53.525002,54.09,53.459999,53.762501,51.356888,76072400
8/23/2018,53.662498,54.262501,53.650002,53.872501,51.461952,75532800
8/24/2018,54.150002,54.224998,53.7775,54.040001,51.621956,73905600
8/27/2018,54.287498,54.685001,54.0825,54.485001,52.04705,82100400
8/28/2018,54.752499,55.134998,54.73,54.924999,52.467365,91107200
8/29/2018,55.037498,55.872501,54.852501,55.744999,53.25066,109019200
8/30/2018,55.8125,57.064999,55.599998,56.2575,53.740246,195175200
8/31/2018,56.627499,57.217499,56.5,56.907501,54.361156,173360400
9/4/2018,57.102501,57.294998,56.657501,57.09,54.535488,109560400
9/5/2018,57.247501,57.4175,56.275002,56.717499,54.179653,133332000
9/6/2018,56.557499,56.837502,55.325001,55.775002,53.279331,137160000
9/7/2018,55.462502,56.342499,55.177502,55.325001,52.849472,150479200
9/10/2018,55.237499,55.462502,54.1175,54.5825,52.140186,158066000
9/11/2018,54.502499,56.075001,54.139999,55.962502,53.458435,142996000
9/12/2018,56.235001,56.25,54.959999,55.267502,52.794544,197114800
9/13/2018,55.880001,57.087502,55.642502,56.602501,54.069801,166825600
9/14/2018,56.4375,56.709999,55.630001,55.959999,53.456047,127997200
9/17/2018,55.537498,55.737499,54.317501,54.470001,52.032719,148780400
9/18/2018,54.447498,55.462502,54.279999,54.560001,52.118702,126286800
9/19/2018,54.625,54.904999,53.825001,54.592499,52.149738,108495200
9/20/2018,55.060001,55.57,54.787498,55.0075,52.546165,106435200
9/21/2018,55.195,55.34,54.322498,54.415001,51.980186,384986800
9/24/2018,54.205002,55.314999,54.157501,55.197498,52.727676,110773600
9/25/2018,54.9375,55.705002,54.924999,55.547501,53.062008,98217600
9/26/2018,55.25,55.9375,54.939999,55.105,52.639309,95938800
9/27/2018,55.955002,56.610001,55.884998,56.237499,53.721142,120724800
9/28/2018,56.197498,56.459999,56.005001,56.435001,53.909798,91717600
10/1/2018,56.987499,57.355,56.587502,56.814999,54.272793,94403200
10/2/2018,56.8125,57.5,56.657501,57.32,54.755196,99152800
10/3/2018,57.512501,58.3675,57.445,58.017502,55.421478,114619200
10/4/2018,57.695,58.087502,56.682499,56.997501,54.447121,128168000
10/5/2018,56.990002,57.102501,55.145,56.072498,53.563515,134322000
10/8/2018,55.552502,56.200001,55.049999,55.942501,53.439331,118655600
10/9/2018,55.91,56.817501,55.5625,56.717499,54.179653,107564000
10/10/2018,56.365002,56.587502,54.012501,54.09,51.669724,167962400
10/11/2018,53.630001,54.875,53.080002,53.612499,51.213593,212497600
10/12/2018,55.105,55.720001,54.209999,55.5275,53.0429,161351600
10/15/2018,55.290001,55.4575,54.317501,54.34,51.908535,123164000
10/16/2018,54.732498,55.747501,54.189999,55.537498,53.05246,116736000
10/17/2018,55.575001,55.66,54.834999,55.297501,52.823189,91541600
10/18/2018,54.465,54.935001,53.25,54.005001,51.588524,130325200
10/19/2018,54.514999,55.314999,54.357498,54.827499,52.374218,132314800
10/22/2018,54.947498,55.84,54.735001,55.162498,52.694233,115168400
10/23/2018,53.9575,55.8125,53.674999,55.682499,53.190968,155071200
10/24/2018,55.650002,56.057499,53.634998,53.772499,51.366428,163702000
10/25/2018,54.427502,55.345001,54.1875,54.950001,52.491234,119423200
10/26/2018,53.974998,55.047501,53.1675,54.075001,51.655403,189033600
10/29/2018,54.797501,54.922501,51.522499,53.060001,50.685814,183742000
10/30/2018,52.787498,53.794998,52.317501,53.325001,50.938957,146640000
10/31/2018,54.220001,55.112499,54.154999,54.715,52.26675,153435600
11/1/2018,54.762501,55.59,54.202499,55.555,53.069176,233292800
11/2/2018,52.387501,53.412498,51.357498,51.869999,49.549057,365314800
11/5/2018,51.075001,51.0975,49.5425,50.397499,48.142441,264654800
